,epoch,Train loss,Test loss,Train Accuracy,Test Accuracy,sparsity mlp1,sparsity mlp2,edge sparsity,param pruned,flops ratio,flops pruned,epoch duration,run duration,lr,batch_size
78,78,0.15861045888264974,0.16675272216796874,0.9508166666666666,0.965499997138977,0.9899999499320984,0.9174999594688416,0.0102777951965887,4917.0,0.8417131748918292,402684.0,2.3080244064331055,206.04846811294556,0.005,1024
79,79,0.15644263343811035,0.1695111572265625,0.9515333333333333,0.9648999571800232,0.9599999785423279,0.9099999666213989,0.010012332518132981,4790.0,0.823487176271399,393964.5,2.477309465408325,208.54215908050537,0.005,1024
80,80,0.16126040789286294,0.16220792236328124,0.9509833333333333,0.967199981212616,0.9824999570846558,0.9024999737739563,0.009772998056060701,4675.5,0.8218849940427667,393198.0,2.3924996852874756,210.95115303993225,0.005,1024
81,81,0.15894730275472005,0.171630029296875,0.9501833333333334,0.9661999940872192,0.9674999713897705,0.9024999737739563,0.009440647143663385,4516.5,0.8030862649192115,384204.5,2.334014892578125,213.30156588554382,0.005,1024
82,82,0.15761854667663575,0.1669240478515625,0.9517833333333333,0.9662999510765076,0.9749999642372131,0.8899999856948853,0.009171003950586317,4387.5,0.7905478564411279,378206.0,2.4247682094573975,215.74284482002258,0.005,1024
83,83,0.15461264203389485,0.15842547607421875,0.9526,0.9668999910354614,0.9649999737739563,0.8824999928474426,0.008982880792625571,4297.5,0.7835204113626387,374844.0,2.407565116882324,218.1668300628662,0.005,1024
84,84,0.15507137247721353,0.1665030517578125,0.9522,0.9666999578475952,0.949999988079071,0.8524999618530273,0.008762358646349366,4192.0,0.7674745511172425,367167.5,2.466378927230835,220.64962005615234,0.005,1024
85,85,0.16125959650675456,0.1597759033203125,0.9503333333333334,0.965499997138977,0.9524999856948853,0.8700000047683716,0.008496895967893648,4065.0,0.7576472063711043,362466.0,2.4453556537628174,223.11137866973877,0.005,1024
86,86,0.1563111614227295,0.1688577392578125,0.9516166666666667,0.9667999744415283,0.9399999976158142,0.8675000071525574,0.008269057921030078,3956.0,0.7466012416128426,357181.5,2.465837240219116,225.5936722755432,0.005,1024
87,87,0.1589240249633789,0.16941199951171876,0.9507833333333333,0.9655999541282654,0.9375,0.8424999713897705,0.008097656821554734,3874.0,0.7419869985995275,354974.0,2.459707021713257,228.0698299407959,0.005,1024
88,88,0.1565312473297119,0.16823072509765624,0.952,0.9660999774932861,0.9024999737739563,0.85999995470047,0.007802930540749566,3733.0,0.7224723563470663,345638.0,2.348356008529663,230.43462300300598,0.005,1024
89,89,0.15998345642089845,0.167013037109375,0.9509833333333333,0.9666999578475952,0.9449999928474426,0.8299999833106995,0.007705733575803181,3686.5,0.7122614493844193,340753.0,2.3570494651794434,232.80836153030396,0.005,1024
90,90,0.1572406686147054,0.17287940673828125,0.9511666666666667,0.963699996471405,0.9249999523162842,0.8499999642372131,0.007516565289187099,3596.0,0.6983643736543969,334104.5,2.358612537384033,235.18348693847656,0.005,1024
91,91,0.15794276809692384,0.16398660888671876,0.9520166666666666,0.9652999639511108,0.92249995470047,0.8199999928474426,0.007319035973328317,3501.5,0.6890177880897138,329633.0,2.3228187561035156,237.52281284332275,0.005,1024
92,92,0.1567286563873291,0.16175499267578125,0.9520333333333333,0.9663999676704407,0.9199999570846558,0.824999988079071,0.007167492318304383,3429.0,0.6757174808218892,323270.0,2.533743381500244,240.0728497505188,0.005,1024
93,93,0.15885213813781737,0.1727399658203125,0.9510833333333333,0.9649999737739563,0.8899999856948853,0.7999999523162842,0.00699086557555235,3344.5,0.6618601199807697,316640.5,2.3904504776000977,242.47976732254028,0.005,1024
94,94,0.15574382298787434,0.1624626220703125,0.9518333333333333,0.9645999670028687,0.9199999570846558,0.79749995470047,0.006824690119353692,3265.0,0.6612863443489894,316366.0,2.365300416946411,244.86146569252014,0.005,1024
95,95,0.1597610762278239,0.16977281494140625,0.9514833333333333,0.9669999480247498,0.887499988079071,0.7649999856948853,0.006703455195334546,3207.0,0.6410787817980393,306698.5,2.6781580448150635,247.55598974227905,0.005,1024
96,96,0.15453462282816569,0.16333697509765624,0.9525666666666667,0.9659000039100647,0.8999999761581421,0.7524999976158142,0.006517422294684476,3118.0,0.6215087477268452,297336.0,2.4909307956695557,250.06333255767822,0.005,1024
97,97,0.15314994786580405,0.16718463134765624,0.9531333333333334,0.9648000001907349,0.8799999952316284,0.7774999737739563,0.0064306766162914655,3076.5,0.6200068978491252,296617.5,2.4021522998809814,252.4820578098297,0.005,1024
98,98,0.16160570576985678,0.168696923828125,0.9505666666666667,0.9643999934196472,0.875,0.7450000047683716,0.006225831399845321,2978.5,0.5978825693442863,286033.0,2.4692063331604004,254.96757626533508,0.005,1024
99,99,0.160240842183431,0.17227548828125,0.9504666666666667,0.9655999541282654,0.8449999690055847,0.7674999833106995,0.006136995464141636,2936.0,0.5927907025354822,283597.0,2.428389549255371,257.4124324321747,0.005,1024
