,epoch,Train loss,Test loss,Train Accuracy,Test Accuracy,sparsity conv1,sparsity conv2,sparsity mlp1,sparsity mlp2,edge sparsity,param pruned,flops ratio,flops pruned,epoch duration,run duration,lr,batch_size
50,50,0.29183565038045245,0.35168623046875,0.8928833333333334,0.8971999883651733,1.0,0.8399999737739563,0.5699999928474426,0.612000048160553,"tensor(0.5942, device='cuda:0')","tensor(636934, device='cuda:0')","tensor(0.7107, device='cuda:0')","tensor(2096008., device='cuda:0')",2.9885928630828857,159.56066942214966,0.001,1024
51,51,0.29793835779825845,0.3818891357421875,0.89205,0.8901999592781067,1.0,0.7799999713897705,0.5649999976158142,0.5980000495910645,"tensor(0.5846, device='cuda:0')","tensor(626620, device='cuda:0')","tensor(0.6683, device='cuda:0')","tensor(1970963., device='cuda:0')",3.062023162841797,162.70359015464783,0.001,1024
52,52,0.2986719769795736,0.370344287109375,0.8907333333333334,0.8996999859809875,1.0,0.7400000095367432,0.543749988079071,0.5660000443458557,"tensor(0.5590, device='cuda:0')","tensor(599185, device='cuda:0')","tensor(0.6341, device='cuda:0')","tensor(1870071., device='cuda:0')",2.9524667263031006,165.73877811431885,0.001,1024
53,53,0.30830197474161786,0.391749853515625,0.8888,0.8923999667167664,1.0,0.8199999928474426,0.5249999761581421,0.5680000185966492,"tensor(0.5504, device='cuda:0')","tensor(589975, device='cuda:0')","tensor(0.6824, device='cuda:0')","tensor(2012498., device='cuda:0')",2.98695969581604,168.8096480369568,0.001,1024
54,54,0.31535092951456706,0.3848448974609375,0.8862166666666667,0.8948999643325806,1.0,0.8199999928474426,0.5475000143051147,0.5420000553131104,"tensor(0.5541, device='cuda:0')","tensor(593980, device='cuda:0')","tensor(0.6862, device='cuda:0')","tensor(2023599., device='cuda:0')",3.10029935836792,171.99547338485718,0.001,1024
55,55,0.30265393193562823,0.3900446044921875,0.8904166666666666,0.8939999938011169,0.9000000357627869,0.7599999904632568,0.4899999797344208,0.5700000524520874,"tensor(0.5288, device='cuda:0')","tensor(566793, device='cuda:0')","tensor(0.5832, device='cuda:0')","tensor(1719993., device='cuda:0')",3.1167688369750977,175.19969701766968,0.001,1024
56,56,0.3120398371378581,0.3824703125,0.8867166666666667,0.8930999636650085,1.0,0.8399999737739563,0.5024999976158142,0.484000027179718,"tensor(0.5060, device='cuda:0')","tensor(542416, device='cuda:0')","tensor(0.6839, device='cuda:0')","tensor(2016710., device='cuda:0')",3.2063400745391846,178.49448823928833,0.001,1024
57,57,0.32424433314005535,0.3914592041015625,0.8819833333333333,0.8907999992370605,1.0,0.7799999713897705,0.4587499797344208,0.4960000216960907,"tensor(0.4830, device='cuda:0')","tensor(517684, device='cuda:0')","tensor(0.6352, device='cuda:0')","tensor(1873145., device='cuda:0')",3.0460703372955322,181.62985920906067,0.001,1024
58,58,0.32622821604410807,0.388522705078125,0.8834166666666666,0.8905999660491943,1.0,0.8399999737739563,0.45374998450279236,0.4440000355243683,"tensor(0.4620, device='cuda:0')","tensor(495157, device='cuda:0')","tensor(0.6692, device='cuda:0')","tensor(1973545., device='cuda:0')",3.1538054943084717,184.87404227256775,0.001,1024
59,59,0.32593761901855467,0.4041204345703125,0.8814,0.8901999592781067,0.949999988079071,0.6800000071525574,0.4325000047683716,0.4620000123977661,"tensor(0.4522, device='cuda:0')","tensor(484715, device='cuda:0')","tensor(0.5396, device='cuda:0')","tensor(1591367., device='cuda:0')",3.0836288928985596,188.04901957511902,0.001,1024
60,60,0.3264428446451823,0.39376328125,0.88335,0.8881999850273132,1.0,0.7999999523162842,0.4050000011920929,0.4580000340938568,"tensor(0.4371, device='cuda:0')","tensor(468523, device='cuda:0')","tensor(0.6329, device='cuda:0')","tensor(1866489., device='cuda:0')",3.062288999557495,191.2051384449005,0.001,1024
