,epoch,Train loss,Test loss,Train Accuracy,Test Accuracy,sparsity conv1,sparsity conv2,sparsity mlp1,sparsity mlp2,edge sparsity,param pruned,flops ratio,flops pruned,epoch duration,run duration,lr,batch_size
91,91,0.0614188853263855,0.07039620971679687,0.9807833333333333,0.9896999597549438,1.0,1.0,1.0,1.0,0.20592090532522297,220722.5,0.9999406584537966,2948855.0,2.9990832805633545,279.16488003730774,0.001,1024
92,92,0.07011554174423218,0.08017824096679688,0.9781833333333333,0.988599956035614,1.0,1.0,1.0,1.0,0.20101737134753891,215466.5,0.999944049399294,2948865.0,3.069321632385254,282.25223207473755,0.001,1024
93,93,0.06752951939900716,0.08122916259765625,0.9789166666666667,0.9878000020980835,1.0,1.0,1.0,1.0,0.19582322648057618,209899.0,0.999933876562802,2948835.0,3.0925395488739014,285.3646423816681,0.001,1024
94,94,0.06770198218027751,0.06824006958007812,0.9782833333333333,0.9900999665260315,1.0,1.0,1.0,1.0,0.19103257827368736,204764.0,0.9999423539265453,2948860.0,3.1121034622192383,288.52480816841125,0.001,1024
95,95,0.06921952330271403,0.0798594970703125,0.9780166666666666,0.9878999590873718,1.0,1.0,1.0,1.0,0.18659411501287457,200006.5,0.9999321810900533,2948830.0,3.093254804611206,291.63694643974304,0.001,1024
96,96,0.07147089176177979,0.07074359741210938,0.9770666666666666,0.9896000027656555,1.0,1.0,1.0,1.0,0.18179320446318617,194860.5,0.9999270946718073,2948815.0,2.9365079402923584,294.5916566848755,0.001,1024
97,97,0.06981877199808756,0.07886372680664062,0.9776666666666667,0.9879999756813049,1.0,1.0,1.0,1.0,0.17732162182333844,190067.5,0.9999220082535614,2948800.0,2.9898672103881836,297.6000907421112,0.001,1024
98,98,0.06636822751363118,0.07518040161132812,0.9780333333333333,0.9881999492645264,1.0,1.0,1.0,1.0,0.17315837593760497,185605.0,0.9999169218353153,2948785.0,3.019150495529175,300.6371183395386,0.001,1024
99,99,0.0704144206047058,0.07011566162109376,0.9773166666666666,0.9879999756813049,1.0,1.0,1.0,1.0,0.16887104899802216,181009.5,0.9999220082535614,2948800.0,2.9730141162872314,303.62783575057983,0.001,1024
100,100,0.0669921249071757,0.07206290893554687,0.9787833333333333,0.9884999990463257,1.0,1.0,1.0,1.0,0.16488599470089935,176738.0,0.999913530889818,2948775.0,3.1119604110717773,306.7576494216919,0.001,1024
101,101,0.07091955267588297,0.07053659057617187,0.9781833333333333,0.9898999929428101,1.0,1.0,1.0,1.0,0.1609270627309027,172494.5,0.9999169218353153,2948785.0,3.0203840732574463,309.79784774780273,0.001,1024
102,102,0.0695624677658081,0.07244063720703126,0.9776666666666667,0.9884999990463257,1.0,1.0,1.0,1.0,0.15705069597342985,168339.5,0.9998999671078287,2948735.0,3.02925181388855,312.8461129665375,0.001,1024
103,103,0.06352351112365723,0.0691460693359375,0.9796333333333334,0.9891999959945679,1.0,1.0,1.0,1.0,0.1531892562600291,164200.5,0.999913530889818,2948775.0,2.841893434524536,315.7058846950531,0.001,1024
104,104,0.06992151425679524,0.07123445434570312,0.97785,0.9893999695777893,1.0,1.0,1.0,1.0,0.1497098555808486,160471.0,0.999903358053326,2948745.0,2.935624599456787,318.66064834594727,0.001,1024
105,105,0.06898580837249756,0.08031322021484374,0.97825,0.9886999726295471,1.0,1.0,1.0,1.0,0.14620106728365115,156710.0,0.9998965761623313,2948725.0,2.8918874263763428,321.5710687637329,0.001,1024
106,106,0.07152890682220459,0.06992548217773438,0.9770166666666666,0.9884999990463257,1.0,1.0,1.0,1.0,0.14259991790125762,152850.0,0.9998914897440854,2948710.0,2.951263427734375,324.5405328273773,0.001,1024
107,107,0.07262956314086914,0.07336088256835938,0.9777,0.988099992275238,1.0,1.0,1.0,1.0,0.1392893794081427,149301.5,0.9998847078530907,2948690.0,3.1334283351898193,327.7153043746948,0.001,1024
108,108,0.0703170108795166,0.0720290771484375,0.9784,0.9900999665260315,1.0,1.0,1.0,1.0,0.13604554614322498,145824.5,0.9998864033258393,2948695.0,2.976295232772827,330.70938658714294,0.001,1024
109,109,0.06567669588724773,0.07805211181640626,0.9791333333333333,0.9874999523162842,1.0,1.0,1.0,1.0,0.13276159644736352,142304.5,0.9998914897440854,2948710.0,2.908337354660034,333.6360373497009,0.001,1024
110,110,0.0733866457939148,0.0713761474609375,0.9766833333333333,0.9896999597549438,1.0,1.0,1.0,1.0,0.12972674179945518,139051.5,0.99987283954385,2948655.0,2.966223955154419,336.6203188896179,0.001,1024
111,111,0.07531299645105997,0.07629046630859375,0.97675,0.9889999628067017,1.0,1.0,1.0,1.0,0.12689899988804718,136020.5,0.999883012380342,2948685.0,2.904428005218506,339.5427122116089,0.001,1024
112,112,0.0677463062286377,0.072407275390625,0.9789,0.9892999529838562,1.0,1.0,1.0,1.0,0.12397936336157032,132891.0,0.9998847078530907,2948690.0,2.930941581726074,342.49303698539734,0.001,1024
113,113,0.06888709805806478,0.0709082275390625,0.9783,0.9891999959945679,1.0,1.0,1.0,1.0,0.12086754114266522,129555.5,0.999867753125604,2948640.0,2.9261651039123535,345.4371519088745,0.001,1024
114,114,0.06700844739278157,0.06894805297851563,0.97915,0.9893999695777893,1.0,1.0,1.0,1.0,0.11820819494719559,126705.0,0.9998660576528553,2948635.0,2.9066903591156006,348.3624572753906,0.001,1024
115,115,0.06960251820882161,0.062084283447265624,0.9776333333333334,0.9896000027656555,1.0,1.0,1.0,1.0,0.11550966526103669,123812.5,0.9998558848163633,2948605.0,2.9282751083374023,351.3096263408661,0.001,1024
116,116,0.06875083128611247,0.07021378784179688,0.9786166666666667,0.9894999861717224,1.0,1.0,1.0,1.0,0.11278501324775161,120892.0,0.9998745350165987,2948660.0,2.931513786315918,354.2598536014557,0.001,1024
117,117,0.0679439510345459,0.07504290161132812,0.9787166666666667,0.9894999861717224,1.0,1.0,1.0,1.0,0.1100846176810837,117997.5,0.9998457119798714,2948575.0,2.94394588470459,357.2215497493744,0.001,1024
118,118,0.07090287119547527,0.06984090576171875,0.9776333333333334,0.9888999462127686,1.0,1.0,1.0,1.0,0.10773267529947382,115476.5,0.9998541893436147,2948600.0,2.9928741455078125,360.23265194892883,0.001,1024
119,119,0.07442377262115478,0.08276318969726562,0.9766166666666667,0.9888999462127686,1.0,1.0,1.0,1.0,0.10518201664365415,112742.5,0.9998592757618607,2948615.0,2.876476526260376,363.12950325012207,0.001,1024
120,120,0.06880691560109456,0.07358067626953126,0.97745,0.9887999892234802,1.0,1.0,1.0,1.0,0.10274937493002947,110135.0,0.99984740745262,2948580.0,2.9734394550323486,366.12089109420776,0.001,1024
121,121,0.06842633558909099,0.07012164306640625,0.9783833333333334,0.9886999726295471,1.0,1.0,1.0,1.0,0.1004520095533082,107672.5,0.999842321034374,2948565.0,2.904567241668701,369.04555320739746,0.001,1024
122,122,0.07142664833068847,0.06670319213867187,0.97745,0.9891999959945679,1.0,1.0,1.0,1.0,0.09817703474269508,105234.0,0.9998219753613901,2948505.0,3.0768020153045654,372.14315819740295,0.001,1024
123,123,0.06592488892873129,0.07009594116210938,0.9787,0.9892999529838562,1.0,1.0,1.0,1.0,0.095986957495242,102886.5,0.9998304527251334,2948530.0,2.8882288932800293,375.04927682876587,0.001,1024
124,124,0.07092456512451172,0.06388223876953125,0.9775166666666667,0.9892999529838562,1.0,1.0,1.0,1.0,0.0938299996268239,100574.5,0.9998338436706307,2948540.0,2.9128739833831787,377.9801752567291,0.001,1024
125,125,0.0665345461845398,0.0688549560546875,0.9793666666666667,0.9887999892234802,1.0,1.0,1.0,1.0,0.09159794006791805,98182.0,0.9998219753613901,2948505.0,3.015404224395752,381.01392912864685,0.001,1024
126,126,0.07446658484141032,0.0726651611328125,0.9769666666666666,0.9900999665260315,1.0,1.0,1.0,1.0,0.08946757099675337,95898.5,0.9998219753613901,2948505.0,2.9400835037231445,383.9724020957947,0.001,1024
127,127,0.07058675746917725,0.07107766723632812,0.9781666666666666,0.9891999959945679,1.0,1.0,1.0,1.0,0.08759422696570511,93890.5,0.999811802524898,2948475.0,2.9725005626678467,386.9629819393158,0.001,1024
128,128,0.07149426333109538,0.06720498046875,0.9778666666666667,0.9891999959945679,1.0,1.0,1.0,1.0,0.08558793894838974,91740.0,0.9998101070521493,2948470.0,2.9335925579071045,389.9146180152893,0.001,1024
129,129,0.06784544506072998,0.06634559936523438,0.9784666666666667,0.9896999597549438,1.0,1.0,1.0,1.0,0.0836460238086353,89658.5,0.999801629688406,2948445.0,3.0504097938537598,392.98335313796997,0.001,1024
